Day fraction since midnight on 8/12/2019	UVA ()	Turb_settled ()	Turb_filter ()	UVT ()	Total Count settled ()	Bin 1 count settled ()	Bin 2 count settled ()	Bin 3 count settled ()	Bin 4 count settled ()	Bin 5 count settled ()	Bin 6 count settled ()	Total count filtered ()	Bin 1 count filtered  ()	Bin 2 count filtered ()	Bin 3 count filtered ()	Bin 4 count filtered ()	Bin 5 count filtered  ()	Bin 6 count filtered ()
Start																		
0.84246948	0.07801247	0.88171494	0.78755927	83.58714294	28	16	10	3	0	0	0	0.07801247	0	0	0	0	0	0
0.84252734	0.07801247	0.88171494	0.78755927	83.58714294	28	16	10	3	0	0	0	0.07801247	0	0	0	0	0	0
0.84258521	0.07801247	0.88171494	0.78755927	83.58714294	28	16	10	3	0	0	0	0.07801247	0	0	0	0	0	0
0.84264308	0.07769568	1.32980216	0.78931737	83.64813232	36	21	11	4	0	0	0	0.07769568	0	0	0	0	0	0
0.84270095	0.07769568	1.32980216	0.78931737	83.64813232	36	21	11	4	0	0	0	0.07769568	0	0	0	0	0	0
0.84275884	0.07769568	1.32980216	0.78931737	83.64813232	36	21	11	4	0	0	0	0.07769568	0	0	0	0	0	0
0.84281671	0.07769568	1.32980216	0.78931737	83.64813232	36	21	11	4	0	0	0	0.07769568	0	0	0	0	0	0
0.84287459	0.07769568	1.32980216	0.78931737	83.64813232	36	21	11	4	0	0	0	0.07769568	0	0	0	0	0	0
0.84293246	0.07769568	1.32980216	0.78931737	83.64813232	36	21	11	4	0	0	0	0.07769568	0	0	0	0	0	0
0.84299034	0.07769568	1.32980216	0.78931737	83.64813232	36	21	11	4	0	0	0	0.07769568	0	0	0	0	0	0
0.8430482	0.07769568	1.32980216	0.78931737	83.64813232	36	21	11	4	0	0	0	0.07769568	0	0	0	0	0	0
0.84310608	0.07769568	1.32980216	0.78931737	83.64813232	36	21	11	4	0	0	0	0.07769568	0	0	0	0	0	0
0.84316395	0.07769568	1.32980216	0.78931737	83.64813232	36	21	11	4	0	0	0	0.07769568	0	0	0	0	0	0
0.84322183	0.07769568	1.32980216	0.78931737	83.64813232	36	21	11	4	0	0	0	0.07769568	0	0	0	0	0	0
0.8432797	0.07769568	1.32980216	0.78931737	83.64813232	36	21	11	4	0	0	0	0.07769568	0	0	0	0	0	0
0.84333758	0.0769875	1.06922579	0.79154074	83.78462219	36	21	11	4	0	0	0	0.0769875	0	0	0	0	0	0
0.84339544	0.0769875	1.06922579	0.79154074	83.78462219	36	21	11	4	0	0	0	0.0769875	0	0	0	0	0	0
0.84345333	0.0769875	1.06922579	0.79154074	83.78462219	36	21	11	4	0	0	0	0.0769875	0	0	0	0	0	0
0.8435112	0.0769875	1.06922579	0.79154074	83.78462219	36	21	11	4	0	0	0	0.0769875	0	0	0	0	0	0
0.84356907	0.0769875	1.06922579	0.79154074	83.78462219	36	21	11	4	0	0	0	0.0769875	0	0	0	0	0	0
0.84362693	0.0769875	1.06922579	0.79154074	83.78462219	36	21	11	4	0	0	0	0.0769875	0	0	0	0	0	0
0.84368481	0.0769875	1.06922579	0.79154074	83.78462219	36	21	11	4	0	0	0	0.0769875	0	0	0	0	0	0
0.84374268	0.0769875	1.06922579	0.79154074	83.78462219	36	21	11	4	0	0	0	0.0769875	0	0	0	0	0	0
0.84380037	0.0769875	1.06922579	0.79154074	83.78462219	36	21	11	4	0	0	0	0.0769875	0	0	0	0	0	0
0.84385843	0.0769875	1.06922579	0.79154074	83.78462219	36	21	11	4	0	0	0	0.0769875	0	0	0	0	0	0
0.84391631	0.0769875	1.06922579	0.79154074	83.78462219	36	21	11	4	0	0	0	0.0769875	0	0	0	0	0	0
0.84397418	0.0769875	1.06922579	0.79154074	83.78462219	36	21	11	4	0	0	0	0.0769875	0	0	0	0	0	0
0.84403205	0.07756101	0.93986613	0.78865838	0	36	20	12	3	0	0	0	0.07756101	0	0	0	0	0	0
0.84408993	0.07756101	0.93986613	0.78865838	0	36	20	12	3	0	0	0	0.07756101	0	0	0	0	0	0
0.8441478	0.07756101	0.93986613	0.78865838	0	36	20	12	3	0	0	0	0.07756101	0	0	0	0	0	0
0.84420568	0.07756101	0.93986613	0.78865838	0	36	20	12	3	0	0	0	0.07756101	0	0	0	0	0	0
0.84426354	0.07756101	0.93986613	0.78865838	0	36	20	12	3	0	0	0	0.07756101	0	0	0	0	0	0
0.84432143	0.07756101	0.93986613	0.78865838	0	36	20	12	3	0	0	0	0.07756101	0	0	0	0	0	0
0.84437929	0.07756101	0.93986613	0.78865838	0	36	20	12	3	0	0	0	0.07756101	0	0	0	0	0	0
0.84443716	0.07756101	0.93986613	0.78865838	0	36	20	12	3	0	0	0	0.07756101	0	0	0	0	0	0
0.84449504	0.07756101	0.93986613	0.78865838	0	36	20	12	3	0	0	0	0.07756101	0	0	0	0	0	0
0.8445529	0.07756101	0.93986613	0.78865838	0	36	20	12	3	0	0	0	0.07756101	0	0	0	0	0	0
0.84461079	0.07756101	0.93986613	0.78865838	0	36	20	12	3	0	0	0	0.07756101	0	0	0	0	0	0
0.84466866	0.07756101	0.93986613	0.78865838	0	36	20	12	3	0	0	0	0.07756101	0	0	0	0	0	0
0.84472654	0.07828394	0.95760399	0.79687047	83.53491974	34	19	10	4	0	0	0	0.07828394	0	0	0	0	0	0
0.8447844	0.07828394	0.95760399	0.79687047	83.53491974	34	19	10	4	0	0	0	0.07828394	0	0	0	0	0	0
0.84484228	0.07828394	0.95760399	0.79687047	83.53491974	34	19	10	4	0	0	0	0.07828394	0	0	0	0	0	0
0.84490016	0.07828394	0.95760399	0.79687047	83.53491974	34	19	10	4	0	0	0	0.07828394	0	0	0	0	0	0
0.84495803	0.07828394	0.95760399	0.79687047	83.53491974	34	19	10	4	0	0	0	0.07828394	0	0	0	0	0	0
0.8450159	0.07828394	0.95760399	0.79687047	83.53491974	34	19	10	4	0	0	0	0.07828394	0	0	0	0	0	0
0.84507376	0.07828394	0.95760399	0.79687047	83.53491974	34	19	10	4	0	0	0	0.07828394	0	0	0	0	0	0
0.84513165	0.07828394	0.95760399	0.79687047	83.53491974	34	19	10	4	0	0	0	0.07828394	0	0	0	0	0	0
0.84518952	0.07828394	0.95760399	0.79687047	83.53491974	34	19	10	4	0	0	0	0.07828394	0	0	0	0	0	0
0.84524742	0.07828394	0.95760399	0.79687047	83.53491974	34	19	10	4	0	0	0	0.07828394	0	0	0	0	0	0
0.84530526	0.07828394	0.95760399	0.79687047	83.53491974	34	19	10	4	0	0	0	0.07828394	0	0	0	0	0	0
0.84536315	0.07828394	0.95760399	0.79687047	83.53491974	34	19	10	4	0	0	0	0.07828394	0	0	0	0	0	0
0.84542101	0.0787423	1.04222584	0.7975843	83.44680786	33	20	9	3	0	0	0	0.0787423	0	0	0	0	0	0
0.8454789	0.0787423	1.04222584	0.7975843	83.44680786	33	20	9	3	0	0	0	0.0787423	0	0	0	0	0	0
0.84553676	0.0787423	1.04222584	0.7975843	83.44680786	33	20	9	3	0	0	0	0.0787423	0	0	0	0	0	0
0.84559464	0.0787423	1.04222584	0.7975843	83.44680786	33	20	9	3	0	0	0	0.0787423	0	0	0	0	0	0
0.84565251	0.0787423	1.04222584	0.7975843	83.44680786	33	20	9	3	0	0	0	0.0787423	0	0	0	0	0	0
0.84571038	0.0787423	1.04222584	0.7975843	83.44680786	33	20	9	3	0	0	0	0.0787423	0	0	0	0	0	0
0.84576826	0.0787423	1.04222584	0.7975843	83.44680786	33	20	9	3	0	0	0	0.0787423	0	0	0	0	0	0
0.84582612	0.0787423	1.04222584	0.7975843	83.44680786	33	20	9	3	0	0	0	0.0787423	0	0	0	0	0	0
0.84588359	0.0787423	1.04222584	0.7975843	83.44680786	33	20	9	3	0	0	0	0.0787423	0	0	0	0	0	0
0.84594187	0.0787423	1.04222584	0.7975843	83.44680786	33	20	9	3	0	0	0	0.0787423	0	0	0	0	0	0
0.84599975	0.0787423	1.04222584	0.7975843	83.44680786	33	20	9	3	0	0	0	0.0787423	0	0	0	0	0	0
0.84605763	0.0787423	1.04222584	0.7975843	83.44680786	33	20	9	3	0	0	0	0.0787423	0	0	0	0	0	0
0.8461155	0.07825369	0.82730699	0.80532956	0	30	18	10	3	0	0	0	0.07825369	0	0	0	0	0	0
0.84617337	0.07825369	0.82730699	0.80532956	0	30	18	10	3	0	0	0	0.07825369	0	0	0	0	0	0
0.84623127	0.07825369	0.82730699	0.80532956	0	30	18	10	3	0	0	0	0.07825369	0	0	0	0	0	0
0.84628911	0.07825369	0.82730699	0.80532956	0	30	18	10	3	0	0	0	0.07825369	0	0	0	0	0	0
0.84634698	0.07825369	0.82730699	0.80532956	0	30	18	10	3	0	0	0	0.07825369	0	0	0	0	0	0
0.84640486	0.07825369	0.82730699	0.80532956	0	30	18	10	3	0	0	0	0.07825369	0	0	0	0	0	0
0.84646274	0.07825369	0.82730699	0.80532956	0	30	18	10	3	0	0	0	0.07825369	0	0	0	0	0	0
0.84652063	0.07825369	0.82730699	0.80532956	0	30	18	10	3	0	0	0	0.07825369	0	0	0	0	0	0
0.84657848	0.07825369	0.82730699	0.80532956	0	30	18	10	3	0	0	0	0.07825369	0	0	0	0	0	0
0.84663637	0.07825369	0.82730699	0.80532956	0	30	18	10	3	0	0	0	0.07825369	0	0	0	0	0	0
0.84669423	0.07825369	0.82730699	0.80532956	0	30	18	10	3	0	0	0	0.07825369	0	0	0	0	0	0
0.8467521	0.07825369	0.82730699	0.80532956	0	30	18	10	3	0	0	0	0.07825369	0	0	0	0	0	0
0.84680997	0.0779371	1.10014069	0.80032539	83.60165405	31	17	10	3	0	0	0	0.0779371	0	0	0	0	0	0
0.84686784	0.0779371	1.10014069	0.80032539	83.60165405	31	17	10	3	0	0	0	0.0779371	0	0	0	0	0	0
0.84692572	0.0779371	1.10014069	0.80032539	83.60165405	31	17	10	3	0	0	0	0.0779371	0	0	0	0	0	0
0.84698359	0.0779371	1.10014069	0.80032539	83.60165405	31	17	10	3	0	0	0	0.0779371	0	0	0	0	0	0
0.84704148	0.0779371	1.10014069	0.80032539	83.60165405	31	17	10	3	0	0	0	0.0779371	0	0	0	0	0	0
0.84709936	0.0779371	1.10014069	0.80032539	83.60165405	31	17	10	3	0	0	0	0.0779371	0	0	0	0	0	0
0.84715722	0.0779371	1.10014069	0.80032539	83.60165405	31	17	10	3	0	0	0	0.0779371	0	0	0	0	0	0
0.84721508	0.0779371	1.10014069	0.80032539	83.60165405	31	17	10	3	0	0	0	0.0779371	0	0	0	0	0	0
0.84727296	0.0779371	1.10014069	0.80032539	83.60165405	31	17	10	3	0	0	0	0.0779371	0	0	0	0	0	0
0.84733083	0.0779371	1.10014069	0.80032539	83.60165405	31	17	10	3	0	0	0	0.0779371	0	0	0	0	0	0
0.84738872	0.0779371	1.10014069	0.80032539	83.60165405	31	17	10	3	0	0	0	0.0779371	0	0	0	0	0	0
0.84744658	0.0779371	1.10014069	0.80032539	83.60165405	31	17	10	3	0	0	0	0.0779371	0	0	0	0	0	0
0.84750446	0.0792357	0.78749079	0.8097744	83.35207367	32	18	11	4	0	0	0	0.0792357	0	0	0	0	0	0
0.84756233	0.0792357	0.78749079	0.8097744	83.35207367	32	18	11	4	0	0	0	0.0792357	0	0	0	0	0	0
0.84762021	0.0792357	0.78749079	0.8097744	83.35207367	32	18	11	4	0	0	0	0.0792357	0	0	0	0	0	0
0.84767809	0.0792357	0.78749079	0.8097744	83.35207367	32	18	11	4	0	0	0	0.0792357	0	0	0	0	0	0
0.84773595	0.0792357	0.78749079	0.8097744	83.35207367	32	18	11	4	0	0	0	0.0792357	0	0	0	0	0	0
0.84779384	0.0792357	0.78749079	0.8097744	83.35207367	32	18	11	4	0	0	0	0.0792357	0	0	0	0	0	0
0.84785169	0.0792357	0.78749079	0.8097744	83.35207367	32	18	11	4	0	0	0	0.0792357	0	0	0	0	0	0
0.84790958	0.0792357	0.78749079	0.8097744	83.35207367	32	18	11	4	0	0	0	0.0792357	0	0	0	0	0	0
0.84796745	0.0792357	0.78749079	0.8097744	83.35207367	32	18	11	4	0	0	0	0.0792357	0	0	0	0	0	0
0.84802532	0.0792357	0.78749079	0.8097744	83.35207367	32	18	11	4	0	0	0	0.0792357	0	0	0	0	0	0
0.8480832	0.0792357	0.78749079	0.8097744	83.35207367	32	18	11	4	0	0	0	0.0792357	0	0	0	0	0	0
0.84814107	0.0792357	0.78749079	0.8097744	83.35207367	32	18	11	4	0	0	0	0.0792357	0	0	0	0	0	0
0.84819893	0.07936983	0.79547405	0.81254625	83.32633972	33	18	11	4	0	0	0	0.07936983	0	0	0	0	0	0
0.8482568	0.07936983	0.79547405	0.81254625	83.32633972	33	18	11	4	0	0	0	0.07936983	0	0	0	0	0	0
0.84831439	0.07936983	0.79547405	0.81254625	83.32633972	33	18	11	4	0	0	0	0.07936983	0	0	0	0	0	0
0.84837255	0.07936983	0.79547405	0.81254625	83.32633972	33	18	11	4	0	0	0	0.07936983	0	0	0	0	0	0
0.84843043	0.07936983	0.79547405	0.81254625	83.32633972	33	18	11	4	0	0	0	0.07936983	0	0	0	0	0	0
0.8484883	0.07936983	0.79547405	0.81254625	83.32633972	33	18	11	4	0	0	0	0.07936983	0	0	0	0	0	0
0.84854618	0.07936983	0.79547405	0.81254625	83.32633972	33	18	11	4	0	0	0	0.07936983	0	0	0	0	0	0
0.84860405	0.07936983	0.79547405	0.81254625	83.32633972	33	18	11	4	0	0	0	0.07936983	0	0	0	0	0	0
0.84866194	0.07936983	0.79547405	0.81254625	83.32633972	33	18	11	4	0	0	0	0.07936983	0	0	0	0	0	0
0.84871981	0.07936983	0.79547405	0.81254625	83.32633972	33	18	11	4	0	0	0	0.07936983	0	0	0	0	0	0
0.84877766	0.07936983	0.79547405	0.81254625	83.32633972	33	18	11	4	0	0	0	0.07936983	0	0	0	0	0	0
0.84883554	0.07936983	0.79547405	0.81254625	83.32633972	33	18	11	4	0	0	0	0.07936983	0	0	0	0	0	0
0.84889341	0.07115646	0.75665194	0.81950951	84.91700745	32	18	10	4	0	0	0	0.07115646	0	0	0	0	0	0
0.8489513	0.07115646	0.75665194	0.81950951	84.91700745	32	18	10	4	0	0	0	0.07115646	0	0	0	0	0	0
0.84900916	0.07115646	0.75665194	0.81950951	84.91700745	32	18	10	4	0	0	0	0.07115646	0	0	0	0	0	0
0.84906704	0.07115646	0.75665194	0.81950951	84.91700745	32	18	10	4	0	0	0	0.07115646	0	0	0	0	0	0
0.84912491	0.07115646	0.75665194	0.81950951	84.91700745	32	18	10	4	0	0	0	0.07115646	0	0	0	0	0	0
0.84918278	0.07115646	0.75665194	0.81950951	84.91700745	32	18	10	4	0	0	0	0.07115646	0	0	0	0	0	0
0.84924065	0.07115646	0.75665194	0.81950951	84.91700745	32	18	10	4	0	0	0	0.07115646	0	0	0	0	0	0
0.84929854	0.07115646	0.75665194	0.81950951	84.91700745	32	18	10	4	0	0	0	0.07115646	0	0	0	0	0	0
0.84935641	0.07115646	0.75665194	0.81950951	84.91700745	32	18	10	4	0	0	0	0.07115646	0	0	0	0	0	0
0.84941428	0.07115646	0.75665194	0.81950951	84.91700745	32	18	10	4	0	0	0	0.07115646	0	0	0	0	0	0
0.84947215	0.07115646	0.75665194	0.81950951	84.91700745	32	18	10	4	0	0	0	0.07115646	0	0	0	0	0	0
0.84953003	0.07115646	0.75665194	0.81950951	84.91700745	32	18	10	4	0	0	0	0.07115646	0	0	0	0	0	0
0.84958791	0.0799038	0.76463962	0.81517637	83.22396088	29	16	10	3	0	0	0	0.0799038	0	0	0	0	0	0
0.84964576	0.0799038	0.76463962	0.81517637	83.22396088	29	16	10	3	0	0	0	0.0799038	0	0	0	0	0	0
0.84970365	0.0799038	0.76463962	0.81517637	83.22396088	29	16	10	3	0	0	0	0.0799038	0	0	0	0	0	0
0.84976152	0.0799038	0.76463962	0.81517637	83.22396088	29	16	10	3	0	0	0	0.0799038	0	0	0	0	0	0
0.8498194	0.0799038	0.76463962	0.81517637	83.22396088	29	16	10	3	0	0	0	0.0799038	0	0	0	0	0	0
0.84987727	0.0799038	0.76463962	0.81517637	83.22396088	29	16	10	3	0	0	0	0.0799038	0	0	0	0	0	0
0.84993515	0.0799038	0.76463962	0.81517637	83.22396088	29	16	10	3	0	0	0	0.0799038	0	0	0	0	0	0
0.84999301	0.0799038	0.76463962	0.81517637	83.22396088	29	16	10	3	0	0	0	0.0799038	0	0	0	0	0	0
0.8500509	0.0799038	0.76463962	0.81517637	83.22396088	29	16	10	3	0	0	0	0.0799038	0	0	0	0	0	0
0.85010876	0.0799038	0.76463962	0.81517637	83.22396088	29	16	10	3	0	0	0	0.0799038	0	0	0	0	0	0
0.85016665	0.0799038	0.76463962	0.81517637	83.22396088	29	16	10	3	0	0	0	0.0799038	0	0	0	0	0	0
0.85022452	0.0799038	0.76463962	0.81517637	83.22396088	29	16	10	3	0	0	0	0.0799038	0	0	0	0	0	0
0.85028237	0.08059171	0.74047202	0.82561624	83.09225464	35	21	10	3	0	0	0	0.08059171	0	0	0	0	0	0
0.85034025	0.08059171	0.74047202	0.82561624	83.09225464	35	21	10	3	0	0	0	0.08059171	0	0	0	0	0	0
0.8503979	0.08059171	0.74047202	0.82561624	83.09225464	35	21	10	3	0	0	0	0.08059171	0	0	0	0	0	0
0.85045601	0.08059171	0.74047202	0.82561624	83.09225464	35	21	10	3	0	0	0	0.08059171	0	0	0	0	0	0
0.85051387	0.08059171	0.74047202	0.82561624	83.09225464	35	21	10	3	0	0	0	0.08059171	0	0	0	0	0	0
0.85057175	0.08059171	0.74047202	0.82561624	83.09225464	35	21	10	3	0	0	0	0.08059171	0	0	0	0	0	0
0.85062961	0.08059171	0.74047202	0.82561624	83.09225464	35	21	10	3	0	0	0	0.08059171	0	0	0	0	0	0
0.8506875	0.08059171	0.74047202	0.82561624	83.09225464	35	21	10	3	0	0	0	0.08059171	0	0	0	0	0	0
0.85074537	0.08059171	0.74047202	0.82561624	83.09225464	35	21	10	3	0	0	0	0.08059171	0	0	0	0	0	0
0.85080325	0.08059171	0.74047202	0.82561624	83.09225464	35	21	10	3	0	0	0	0.08059171	0	0	0	0	0	0
0.85086111	0.08059171	0.74047202	0.82561624	83.09225464	35	21	10	3	0	0	0	0.08059171	0	0	0	0	0	0
0.85091899	0.08059171	0.74047202	0.82561624	83.09225464	35	21	10	3	0	0	0	0.08059171	0	0	0	0	0	0
0.85097686	0.08059171	0.74047202	0.82561624	83.09225464	35	21	10	3	0	0	0	0.08059171	0	0	0	0	0	0
0.85103474	0.08060598	0.73065722	0.83471954	83.08953094	31	17	11	4	0	0	0	0.08060598	0	0	0	0	0	0
0.85109262	0.08060598	0.73065722	0.83471954	83.08953094	31	17	11	4	0	0	0	0.08060598	0	0	0	0	0	0
0.85115049	0.08060598	0.73065722	0.83471954	83.08953094	31	17	11	4	0	0	0	0.08060598	0	0	0	0	0	0
0.85120835	0.08060598	0.73065722	0.83471954	83.08953094	31	17	11	4	0	0	0	0.08060598	0	0	0	0	0	0
0.85126623	0.08060598	0.73065722	0.83471954	83.08953094	31	17	11	4	0	0	0	0.08060598	0	0	0	0	0	0
0.8513241	0.08060598	0.73065722	0.83471954	83.08953094	31	17	11	4	0	0	0	0.08060598	0	0	0	0	0	0
0.85138198	0.08060598	0.73065722	0.83471954	83.08953094	31	17	11	4	0	0	0	0.08060598	0	0	0	0	0	0
0.85143985	0.08060598	0.73065722	0.83471954	83.08953094	31	17	11	4	0	0	0	0.08060598	0	0	0	0	0	0
0.85149774	0.08060598	0.73065722	0.83471954	83.08953094	31	17	11	4	0	0	0	0.08060598	0	0	0	0	0	0
0.85155561	0.08060598	0.73065722	0.83471954	83.08953094	31	17	11	4	0	0	0	0.08060598	0	0	0	0	0	0
0.85161348	0.08060598	0.73065722	0.83471954	83.08953094	31	17	11	4	0	0	0	0.08060598	0	0	0	0	0	0
0.85167135	0.08060598	0.73065722	0.83471954	83.08953094	31	17	11	4	0	0	0	0.08060598	0	0	0	0	0	0
0.85172921	0.08018356	0.7411083	0.82869828	83.17037964	34	19	11	4	0	0	0	0.08018356	0	0	0	0	0	0
0.8517871	0.08018356	0.7411083	0.82869828	83.17037964	34	19	11	4	0	0	0	0.08018356	0	0	0	0	0	0
0.85184496	0.08018356	0.7411083	0.82869828	83.17037964	34	19	11	4	0	0	0	0.08018356	0	0	0	0	0	0
0.85190284	0.08018356	0.7411083	0.82869828	83.17037964	34	19	11	4	0	0	0	0.08018356	0	0	0	0	0	0
0.85196072	0.08018356	0.7411083	0.82869828	83.17037964	34	19	11	4	0	0	0	0.08018356	0	0	0	0	0	0
0.85201859	0.08018356	0.7411083	0.82869828	83.17037964	34	19	11	4	0	0	0	0.08018356	0	0	0	0	0	0
0.85207646	0.08018356	0.7411083	0.82869828	83.17037964	34	19	11	4	0	0	0	0.08018356	0	0	0	0	0	0
0.85213436	0.08018356	0.7411083	0.82869828	83.17037964	34	19	11	4	0	0	0	0.08018356	0	0	0	0	0	0
0.85219221	0.08018356	0.7411083	0.82869828	83.17037964	34	19	11	4	0	0	0	0.08018356	0	0	0	0	0	0
0.85225008	0.08018356	0.7411083	0.82869828	83.17037964	34	19	11	4	0	0	0	0.08018356	0	0	0	0	0	0
0.85230796	0.08018356	0.7411083	0.82869828	83.17037964	34	19	11	4	0	0	0	0.08018356	0	0	0	0	0	0
0.85236583	0.08018356	0.7411083	0.82869828	83.17037964	34	19	11	4	0	0	0	0.08018356	0	0	0	0	0	0
0.85242336	0.07965228	0.7207244	0.84104884	0	31	16	11	4	0	0	0	0.07965228	0	0	0	0	0	0
0.85248158	0.07965228	0.7207244	0.84104884	0	31	16	11	4	0	0	0	0.07965228	0	0	0	0	0	0
0.85253946	0.07965228	0.7207244	0.84104884	0	31	16	11	4	0	0	0	0.07965228	0	0	0	0	0	0
0.85259733	0.07965228	0.7207244	0.84104884	0	31	16	11	4	0	0	0	0.07965228	0	0	0	0	0	0
0.85265521	0.07965228	0.7207244	0.84104884	0	31	16	11	4	0	0	0	0.07965228	0	0	0	0	0	0
0.85271308	0.07965228	0.7207244	0.84104884	0	31	16	11	4	0	0	0	0.07965228	0	0	0	0	0	0
0.85277096	0.07965228	0.7207244	0.84104884	0	31	16	11	4	0	0	0	0.07965228	0	0	0	0	0	0
0.85282884	0.07965228	0.7207244	0.84104884	0	31	16	11	4	0	0	0	0.07965228	0	0	0	0	0	0
0.8528867	0.07965228	0.7207244	0.84104884	0	31	16	11	4	0	0	0	0.07965228	0	0	0	0	0	0
0.85294459	0.07965228	0.7207244	0.84104884	0	31	16	11	4	0	0	0	0.07965228	0	0	0	0	0	0
0.85300245	0.07965228	0.7207244	0.84104884	0	31	16	11	4	0	0	0	0.07965228	0	0	0	0	0	0
0.85306032	0.07965228	0.7207244	0.84104884	0	31	16	11	4	0	0	0	0.07965228	0	0	0	0	0	0
0.8531182	0.08056006	0.72613096	0.83590281	83.09831238	32	18	11	3	0	0	0	0.08056006	0	0	0	0	0	0
0.85317608	0.08056006	0.72613096	0.83590281	83.09831238	32	18	11	3	0	0	0	0.08056006	0	0	0	0	0	0
0.85323394	0.08056006	0.72613096	0.83590281	83.09831238	32	18	11	3	0	0	0	0.08056006	0	0	0	0	0	0
0.85329181	0.08056006	0.72613096	0.83590281	83.09831238	32	18	11	3	0	0	0	0.08056006	0	0	0	0	0	0
0.85334969	0.08056006	0.72613096	0.83590281	83.09831238	32	18	11	3	0	0	0	0.08056006	0	0	0	0	0	0
0.85340757	0.08056006	0.72613096	0.83590281	83.09831238	32	18	11	3	0	0	0	0.08056006	0	0	0	0	0	0
0.85346544	0.08056006	0.72613096	0.83590281	83.09831238	32	18	11	3	0	0	0	0.08056006	0	0	0	0	0	0
0.85352332	0.08056006	0.72613096	0.83590281	83.09831238	32	18	11	3	0	0	0	0.08056006	0	0	0	0	0	0
0.85358119	0.08056006	0.72613096	0.83590281	83.09831238	32	18	11	3	0	0	0	0.08056006	0	0	0	0	0	0
0.85363905	0.08056006	0.72613096	0.83590281	83.09831238	32	18	11	3	0	0	0	0.08056006	0	0	0	0	0	0
0.85369694	0.08056006	0.72613096	0.83590281	83.09831238	32	18	11	3	0	0	0	0.08056006	0	0	0	0	0	0
0.85375482	0.08056006	0.72613096	0.83590281	83.09831238	32	18	11	3	0	0	0	0.08056006	0	0	0	0	0	0
0.85381269	0.0815235	0.74899572	0.84779847	82.9141922	31	16	11	4	0	0	0	0.0815235	0	0	0	0	0	0
0.85387056	0.0815235	0.74899572	0.84779847	82.9141922	31	16	11	4	0	0	0	0.0815235	0	0	0	0	0	0
0.85392844	0.0815235	0.74899572	0.84779847	82.9141922	31	16	11	4	0	0	0	0.0815235	0	0	0	0	0	0
0.85398631	0.0815235	0.74899572	0.84779847	82.9141922	31	16	11	4	0	0	0	0.0815235	0	0	0	0	0	0
0.85404419	0.0815235	0.74899572	0.84779847	82.9141922	31	16	11	4	0	0	0	0.0815235	0	0	0	0	0	0
0.85410205	0.0815235	0.74899572	0.84779847	82.9141922	31	16	11	4	0	0	0	0.0815235	0	0	0	0	0	0
0.85415992	0.0815235	0.74899572	0.84779847	82.9141922	31	16	11	4	0	0	0	0.0815235	0	0	0	0	0	0
0.85421781	0.0815235	0.74899572	0.84779847	82.9141922	31	16	11	4	0	0	0	0.0815235	0	0	0	0	0	0
0.85427567	0.0815235	0.74899572	0.84779847	82.9141922	31	16	11	4	0	0	0	0.0815235	0	0	0	0	0	0
0.85433356	0.0815235	0.74899572	0.84779847	82.9141922	31	16	11	4	0	0	0	0.0815235	0	0	0	0	0	0
0.85439143	0.0815235	0.74899572	0.84779847	82.9141922	31	16	11	4	0	0	0	0.0815235	0	0	0	0	0	0
0.85444931	0.0815235	0.74899572	0.84779847	82.9141922	31	16	11	4	0	0	0	0.0815235	0	0	0	0	0	0
0.85450717	0.08128856	0.7134155	0.85092342	82.95905304	35	19	11	4	0	0	0	0.08128856	0	0	0	0	0	0
0.85456504	0.08128856	0.7134155	0.85092342	82.95905304	35	19	11	4	0	0	0	0.08128856	0	0	0	0	0	0
0.85462292	0.08128856	0.7134155	0.85092342	82.95905304	35	19	11	4	0	0	0	0.08128856	0	0	0	0	0	0
0.85468079	0.08128856	0.7134155	0.85092342	82.95905304	35	19	11	4	0	0	0	0.08128856	0	0	0	0	0	0
0.85473866	0.08128856	0.7134155	0.85092342	82.95905304	35	19	11	4	0	0	0	0.08128856	0	0	0	0	0	0
0.85479653	0.08128856	0.7134155	0.85092342	82.95905304	35	19	11	4	0	0	0	0.08128856	0	0	0	0	0	0
0.85485441	0.08128856	0.7134155	0.85092342	82.95905304	35	19	11	4	0	0	0	0.08128856	0	0	0	0	0	0
0.85491229	0.08128856	0.7134155	0.85092342	82.95905304	35	19	11	4	0	0	0	0.08128856	0	0	0	0	0	0
0.85497018	0.08128856	0.7134155	0.85092342	82.95905304	35	19	11	4	0	0	0	0.08128856	0	0	0	0	0	0
0.85502803	0.08128856	0.7134155	0.85092342	82.95905304	35	19	11	4	0	0	0	0.08128856	0	0	0	0	0	0
0.85508592	0.08128856	0.7134155	0.85092342	82.95905304	35	19	11	4	0	0	0	0.08128856	0	0	0	0	0	0
0.8551438	0.08128856	0.7134155	0.85092342	82.95905304	35	19	11	4	0	0	0	0.08128856	0	0	0	0	0	0
0.85520168	0.07977964	0.74651068	0.85342658	83.24775696	33	17	12	4	0	0	0	0.07977964	0	0	0	0	0	0
0.85525952	0.07977964	0.74651068	0.85342658	83.24775696	33	17	12	4	0	0	0	0.07977964	0	0	0	0	0	0
0.8553174	0.07977964	0.74651068	0.85342658	83.24775696	33	17	12	4	0	0	0	0.07977964	0	0	0	0	0	0
0.85537527	0.07977964	0.74651068	0.85342658	83.24775696	33	17	12	4	0	0	0	0.07977964	0	0	0	0	0	0
